# valor_entrada, encoder_rodaEsquerda, encoder_rodaDireita, dt
3.900000000000000000e+01,8.700000000000000000e+01,-9.700000000000000000e+01,1.000000000000000056e-01
3.900000000000000000e+01,8.700000000000000000e+01,-9.800000000000000000e+01,1.000000000000000056e-01
1.070000000000000000e+02,8.800000000000000000e+01,-9.800000000000000000e+01,1.000000000000000056e-01
1.070000000000000000e+02,2.290000000000000000e+02,-2.500000000000000000e+02,1.000000000000000056e-01
1.070000000000000000e+02,2.990000000000000000e+02,-3.220000000000000000e+02,1.000000000000000056e-01
1.070000000000000000e+02,3.040000000000000000e+02,-3.260000000000000000e+02,1.000000000000000056e-01
1.070000000000000000e+02,3.050000000000000000e+02,-3.280000000000000000e+02,1.000000000000000056e-01
1.310000000000000000e+02,3.040000000000000000e+02,-3.270000000000000000e+02,1.000000000000000056e-01
1.310000000000000000e+02,3.530000000000000000e+02,-3.830000000000000000e+02,1.000000000000000056e-01
1.310000000000000000e+02,3.800000000000000000e+02,-4.140000000000000000e+02,1.000000000000000056e-01
1.310000000000000000e+02,3.810000000000000000e+02,-4.140000000000000000e+02,1.000000000000000056e-01
1.310000000000000000e+02,3.800000000000000000e+02,-4.140000000000000000e+02,1.000000000000000056e-01
1.740000000000000000e+02,3.810000000000000000e+02,-4.150000000000000000e+02,1.000000000000000056e-01
1.740000000000000000e+02,4.680000000000000000e+02,-5.080000000000000000e+02,1.000000000000000056e-01
1.740000000000000000e+02,5.170000000000000000e+02,-5.660000000000000000e+02,1.000000000000000056e-01
1.740000000000000000e+02,5.220000000000000000e+02,-5.730000000000000000e+02,1.000000000000000056e-01
1.740000000000000000e+02,5.220000000000000000e+02,-5.740000000000000000e+02,1.000000000000000056e-01
1.780000000000000000e+02,5.230000000000000000e+02,-5.750000000000000000e+02,1.000000000000000056e-01
1.780000000000000000e+02,5.320000000000000000e+02,-5.820000000000000000e+02,1.000000000000000056e-01
1.780000000000000000e+02,5.360000000000000000e+02,-5.810000000000000000e+02,1.000000000000000056e-01
1.780000000000000000e+02,5.300000000000000000e+02,-5.840000000000000000e+02,1.000000000000000056e-01
1.780000000000000000e+02,5.370000000000000000e+02,-5.860000000000000000e+02,1.000000000000000056e-01
4.600000000000000000e+01,5.390000000000000000e+02,-5.860000000000000000e+02,1.000000000000000056e-01
4.600000000000000000e+01,2.600000000000000000e+02,-2.660000000000000000e+02,1.000000000000000056e-01
4.600000000000000000e+01,1.180000000000000000e+02,-1.270000000000000000e+02,1.000000000000000056e-01
4.600000000000000000e+01,1.090000000000000000e+02,-1.200000000000000000e+02,1.000000000000000056e-01
4.600000000000000000e+01,1.090000000000000000e+02,-1.200000000000000000e+02,1.000000000000000056e-01
3.800000000000000000e+01,1.100000000000000000e+02,-1.200000000000000000e+02,1.000000000000000056e-01
3.800000000000000000e+01,9.200000000000000000e+01,-1.020000000000000000e+02,1.000000000000000056e-01
3.800000000000000000e+01,8.500000000000000000e+01,-9.500000000000000000e+01,1.000000000000000056e-01
3.800000000000000000e+01,8.600000000000000000e+01,-9.400000000000000000e+01,1.000000000000000056e-01
3.800000000000000000e+01,8.300000000000000000e+01,-9.400000000000000000e+01,1.000000000000000056e-01
1.880000000000000000e+02,8.200000000000000000e+01,-9.400000000000000000e+01,1.000000000000000056e-01
1.880000000000000000e+02,3.910000000000000000e+02,-4.210000000000000000e+02,1.000000000000000056e-01
1.880000000000000000e+02,5.570000000000000000e+02,-6.030000000000000000e+02,1.000000000000000056e-01
1.880000000000000000e+02,5.730000000000000000e+02,-6.190000000000000000e+02,1.000000000000000056e-01
1.880000000000000000e+02,5.750000000000000000e+02,-6.210000000000000000e+02,1.000000000000000056e-01
1.180000000000000000e+02,5.740000000000000000e+02,-6.200000000000000000e+02,1.000000000000000056e-01
1.180000000000000000e+02,4.270000000000000000e+02,-4.670000000000000000e+02,1.000000000000000056e-01
1.180000000000000000e+02,3.460000000000000000e+02,-3.790000000000000000e+02,1.000000000000000056e-01
1.180000000000000000e+02,3.400000000000000000e+02,-3.700000000000000000e+02,1.000000000000000056e-01
1.180000000000000000e+02,3.380000000000000000e+02,-3.690000000000000000e+02,1.000000000000000056e-01
1.400000000000000000e+02,3.390000000000000000e+02,-3.680000000000000000e+02,1.000000000000000056e-01
1.400000000000000000e+02,3.820000000000000000e+02,-4.150000000000000000e+02,1.000000000000000056e-01
1.400000000000000000e+02,4.040000000000000000e+02,-4.410000000000000000e+02,1.000000000000000056e-01
1.400000000000000000e+02,4.110000000000000000e+02,-4.440000000000000000e+02,1.000000000000000056e-01
1.400000000000000000e+02,4.090000000000000000e+02,-4.430000000000000000e+02,1.000000000000000056e-01
2.020000000000000000e+02,4.090000000000000000e+02,-4.430000000000000000e+02,1.000000000000000056e-01
2.020000000000000000e+02,5.350000000000000000e+02,-5.780000000000000000e+02,1.000000000000000056e-01
2.020000000000000000e+02,6.110000000000000000e+02,-6.540000000000000000e+02,1.000000000000000056e-01
2.020000000000000000e+02,6.200000000000000000e+02,-6.620000000000000000e+02,1.000000000000000056e-01
2.020000000000000000e+02,6.210000000000000000e+02,-6.640000000000000000e+02,1.000000000000000056e-01
1.580000000000000000e+02,6.230000000000000000e+02,-6.660000000000000000e+02,1.000000000000000056e-01
1.580000000000000000e+02,5.300000000000000000e+02,-5.740000000000000000e+02,1.000000000000000056e-01
1.580000000000000000e+02,4.770000000000000000e+02,-5.200000000000000000e+02,1.000000000000000056e-01
1.580000000000000000e+02,4.730000000000000000e+02,-5.160000000000000000e+02,1.000000000000000056e-01
1.580000000000000000e+02,4.720000000000000000e+02,-5.140000000000000000e+02,1.000000000000000056e-01
1.390000000000000000e+02,4.720000000000000000e+02,-5.130000000000000000e+02,1.000000000000000056e-01
1.390000000000000000e+02,4.290000000000000000e+02,-4.660000000000000000e+02,1.000000000000000056e-01
1.390000000000000000e+02,4.050000000000000000e+02,-4.410000000000000000e+02,1.000000000000000056e-01
1.390000000000000000e+02,4.060000000000000000e+02,-4.380000000000000000e+02,1.000000000000000056e-01
1.390000000000000000e+02,4.060000000000000000e+02,-4.390000000000000000e+02,1.000000000000000056e-01
1.900000000000000000e+02,4.050000000000000000e+02,-4.380000000000000000e+02,1.000000000000000056e-01
1.900000000000000000e+02,5.100000000000000000e+02,-5.520000000000000000e+02,1.000000000000000056e-01
1.900000000000000000e+02,5.720000000000000000e+02,-6.170000000000000000e+02,1.000000000000000056e-01
1.900000000000000000e+02,5.780000000000000000e+02,-6.230000000000000000e+02,1.000000000000000056e-01
1.900000000000000000e+02,5.790000000000000000e+02,-6.240000000000000000e+02,1.000000000000000056e-01
9.900000000000000000e+01,5.780000000000000000e+02,-6.230000000000000000e+02,1.000000000000000056e-01
9.900000000000000000e+01,3.870000000000000000e+02,-4.180000000000000000e+02,1.000000000000000056e-01
9.900000000000000000e+01,2.840000000000000000e+02,-3.070000000000000000e+02,1.000000000000000056e-01
9.900000000000000000e+01,2.770000000000000000e+02,-3.000000000000000000e+02,1.000000000000000056e-01
9.900000000000000000e+01,2.780000000000000000e+02,-3.000000000000000000e+02,1.000000000000000056e-01
1.250000000000000000e+02,2.760000000000000000e+02,-3.000000000000000000e+02,1.000000000000000056e-01
1.250000000000000000e+02,3.300000000000000000e+02,-3.570000000000000000e+02,1.000000000000000056e-01
1.250000000000000000e+02,3.580000000000000000e+02,-3.870000000000000000e+02,1.000000000000000056e-01
1.250000000000000000e+02,3.590000000000000000e+02,-3.920000000000000000e+02,1.000000000000000056e-01
1.250000000000000000e+02,3.610000000000000000e+02,-3.920000000000000000e+02,1.000000000000000056e-01
3.400000000000000000e+01,3.600000000000000000e+02,-3.930000000000000000e+02,1.000000000000000056e-01
3.400000000000000000e+01,1.670000000000000000e+02,-1.700000000000000000e+02,1.000000000000000056e-01
3.400000000000000000e+01,7.500000000000000000e+01,-8.300000000000000000e+01,1.000000000000000056e-01
3.400000000000000000e+01,6.900000000000000000e+01,-7.900000000000000000e+01,1.000000000000000056e-01
3.400000000000000000e+01,6.900000000000000000e+01,-7.900000000000000000e+01,1.000000000000000056e-01
1.830000000000000000e+02,6.900000000000000000e+01,-7.900000000000000000e+01,1.000000000000000056e-01
1.830000000000000000e+02,3.740000000000000000e+02,-4.070000000000000000e+02,1.000000000000000056e-01
1.830000000000000000e+02,5.390000000000000000e+02,-5.860000000000000000e+02,1.000000000000000056e-01
1.830000000000000000e+02,5.530000000000000000e+02,-5.930000000000000000e+02,1.000000000000000056e-01
1.830000000000000000e+02,5.560000000000000000e+02,-5.990000000000000000e+02,1.000000000000000056e-01
4.800000000000000000e+01,5.560000000000000000e+02,-5.960000000000000000e+02,1.000000000000000056e-01
4.800000000000000000e+01,2.730000000000000000e+02,-2.480000000000000000e+02,1.000000000000000056e-01
4.800000000000000000e+01,1.250000000000000000e+02,-1.330000000000000000e+02,1.000000000000000056e-01
4.800000000000000000e+01,1.160000000000000000e+02,-1.260000000000000000e+02,1.000000000000000056e-01
4.800000000000000000e+01,1.140000000000000000e+02,-1.260000000000000000e+02,1.000000000000000056e-01
6.500000000000000000e+01,1.160000000000000000e+02,-1.260000000000000000e+02,1.000000000000000056e-01
6.500000000000000000e+01,1.500000000000000000e+02,-1.630000000000000000e+02,1.000000000000000056e-01
6.500000000000000000e+01,1.690000000000000000e+02,-1.810000000000000000e+02,1.000000000000000056e-01
6.500000000000000000e+01,1.690000000000000000e+02,-1.820000000000000000e+02,1.000000000000000056e-01
6.500000000000000000e+01,1.700000000000000000e+02,-1.820000000000000000e+02,1.000000000000000056e-01
1.090000000000000000e+02,1.720000000000000000e+02,-1.820000000000000000e+02,1.000000000000000056e-01
1.090000000000000000e+02,2.590000000000000000e+02,-2.810000000000000000e+02,1.000000000000000056e-01
1.090000000000000000e+02,3.080000000000000000e+02,-3.290000000000000000e+02,1.000000000000000056e-01
1.090000000000000000e+02,3.090000000000000000e+02,-3.320000000000000000e+02,1.000000000000000056e-01
1.090000000000000000e+02,3.100000000000000000e+02,-3.310000000000000000e+02,1.000000000000000056e-01
1.820000000000000000e+02,3.080000000000000000e+02,-3.310000000000000000e+02,1.000000000000000056e-01
1.820000000000000000e+02,4.570000000000000000e+02,-4.830000000000000000e+02,1.000000000000000056e-01
1.820000000000000000e+02,5.420000000000000000e+02,-5.900000000000000000e+02,1.000000000000000056e-01
1.820000000000000000e+02,5.500000000000000000e+02,-5.790000000000000000e+02,1.000000000000000056e-01
1.820000000000000000e+02,5.520000000000000000e+02,-5.950000000000000000e+02,1.000000000000000056e-01
2.150000000000000000e+02,5.520000000000000000e+02,-6.000000000000000000e+02,1.000000000000000056e-01
2.150000000000000000e+02,6.230000000000000000e+02,-6.660000000000000000e+02,1.000000000000000056e-01
2.150000000000000000e+02,6.640000000000000000e+02,-6.820000000000000000e+02,1.000000000000000056e-01
2.150000000000000000e+02,6.680000000000000000e+02,-7.110000000000000000e+02,1.000000000000000056e-01
2.150000000000000000e+02,6.700000000000000000e+02,-6.360000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,6.710000000000000000e+02,-7.090000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,6.530000000000000000e+02,-6.890000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,6.390000000000000000e+02,-6.650000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,6.400000000000000000e+02,-6.780000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,6.420000000000000000e+02,-6.790000000000000000e+02,1.000000000000000056e-01
5.800000000000000000e+01,6.410000000000000000e+02,-6.780000000000000000e+02,1.000000000000000056e-01
5.800000000000000000e+01,3.290000000000000000e+02,-3.480000000000000000e+02,1.000000000000000056e-01
5.800000000000000000e+01,1.610000000000000000e+02,-1.700000000000000000e+02,1.000000000000000056e-01
5.800000000000000000e+01,3.020000000000000000e+02,-3.200000000000000000e+02,1.000000000000000056e-01
5.800000000000000000e+01,1.490000000000000000e+02,-1.600000000000000000e+02,1.000000000000000056e-01
2.000000000000000000e+01,1.500000000000000000e+02,-1.600000000000000000e+02,1.000000000000000056e-01
2.000000000000000000e+01,6.700000000000000000e+01,-7.000000000000000000e+01,1.000000000000000056e-01
2.000000000000000000e+01,2.900000000000000000e+01,-3.500000000000000000e+01,1.000000000000000056e-01
2.000000000000000000e+01,2.700000000000000000e+01,-3.400000000000000000e+01,1.000000000000000056e-01
2.000000000000000000e+01,2.700000000000000000e+01,-3.400000000000000000e+01,1.000000000000000056e-01
2.420000000000000000e+02,2.600000000000000000e+01,-3.400000000000000000e+01,1.000000000000000056e-01
2.420000000000000000e+02,4.750000000000000000e+02,-5.140000000000000000e+02,1.000000000000000056e-01
2.420000000000000000e+02,7.270000000000000000e+02,-7.830000000000000000e+02,1.000000000000000056e-01
2.420000000000000000e+02,1.550000000000000000e+02,-7.930000000000000000e+02,1.000000000000000056e-01
2.420000000000000000e+02,7.580000000000000000e+02,-7.460000000000000000e+02,1.000000000000000056e-01
2.530000000000000000e+02,7.570000000000000000e+02,-7.540000000000000000e+02,1.000000000000000056e-01
2.530000000000000000e+02,7.790000000000000000e+02,-7.820000000000000000e+02,1.000000000000000056e-01
2.530000000000000000e+02,7.910000000000000000e+02,-8.250000000000000000e+02,1.000000000000000056e-01
2.530000000000000000e+02,7.920000000000000000e+02,-8.400000000000000000e+02,1.000000000000000056e-01
2.530000000000000000e+02,7.920000000000000000e+02,-8.400000000000000000e+02,1.000000000000000056e-01
