# valor_entrada, encoder_rodaEsquerda, encoder_rodaDireita, dt
1.840000000000000000e+02,-5.470000000000000000e+02,5.590000000000000000e+02,1.000000000000000056e-01
1.840000000000000000e+02,-5.490000000000000000e+02,5.620000000000000000e+02,1.000000000000000056e-01
4.000000000000000000e+00,-5.490000000000000000e+02,5.630000000000000000e+02,1.000000000000000056e-01
4.000000000000000000e+00,-1.620000000000000000e+02,1.490000000000000000e+02,1.000000000000000056e-01
4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01
4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01
4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01
1.290000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01
1.290000000000000000e+02,-2.380000000000000000e+02,2.510000000000000000e+02,1.000000000000000056e-01
1.290000000000000000e+02,-3.550000000000000000e+02,3.670000000000000000e+02,1.000000000000000056e-01
1.290000000000000000e+02,-3.630000000000000000e+02,3.720000000000000000e+02,1.000000000000000056e-01
1.290000000000000000e+02,-3.650000000000000000e+02,3.720000000000000000e+02,1.000000000000000056e-01
6.900000000000000000e+01,-3.640000000000000000e+02,3.710000000000000000e+02,1.000000000000000056e-01
6.900000000000000000e+01,-2.380000000000000000e+02,2.420000000000000000e+02,1.000000000000000056e-01
6.900000000000000000e+01,-1.770000000000000000e+02,1.850000000000000000e+02,1.000000000000000056e-01
6.900000000000000000e+01,-1.740000000000000000e+02,1.820000000000000000e+02,1.000000000000000056e-01
6.900000000000000000e+01,-1.730000000000000000e+02,1.810000000000000000e+02,1.000000000000000056e-01
2.290000000000000000e+02,-1.750000000000000000e+02,1.820000000000000000e+02,1.000000000000000056e-01
2.290000000000000000e+02,-4.930000000000000000e+02,5.140000000000000000e+02,1.000000000000000056e-01
2.290000000000000000e+02,-6.680000000000000000e+02,6.850000000000000000e+02,1.000000000000000056e-01
2.290000000000000000e+02,-6.890000000000000000e+02,7.060000000000000000e+02,1.000000000000000056e-01
2.290000000000000000e+02,-6.940000000000000000e+02,7.130000000000000000e+02,1.000000000000000056e-01
3.600000000000000000e+01,-6.980000000000000000e+02,7.140000000000000000e+02,1.000000000000000056e-01
3.600000000000000000e+01,-2.940000000000000000e+02,2.760000000000000000e+02,1.000000000000000056e-01
3.600000000000000000e+01,-8.200000000000000000e+01,8.500000000000000000e+01,1.000000000000000056e-01
3.600000000000000000e+01,-7.200000000000000000e+01,7.800000000000000000e+01,1.000000000000000056e-01
3.600000000000000000e+01,-7.200000000000000000e+01,7.700000000000000000e+01,1.000000000000000056e-01
3.000000000000000000e+01,-7.200000000000000000e+01,7.800000000000000000e+01,1.000000000000000056e-01
3.000000000000000000e+01,-5.900000000000000000e+01,6.400000000000000000e+01,1.000000000000000056e-01
3.000000000000000000e+01,-5.400000000000000000e+01,5.800000000000000000e+01,1.000000000000000056e-01
3.000000000000000000e+01,-5.400000000000000000e+01,5.900000000000000000e+01,1.000000000000000056e-01
3.000000000000000000e+01,-5.400000000000000000e+01,5.900000000000000000e+01,1.000000000000000056e-01
2.370000000000000000e+02,-5.400000000000000000e+01,5.900000000000000000e+01,1.000000000000000056e-01
2.370000000000000000e+02,-4.690000000000000000e+02,4.880000000000000000e+02,1.000000000000000056e-01
2.370000000000000000e+02,-6.930000000000000000e+02,7.250000000000000000e+02,1.000000000000000056e-01
2.370000000000000000e+02,-7.250000000000000000e+02,7.470000000000000000e+02,1.000000000000000056e-01
2.370000000000000000e+02,-1.470000000000000000e+03,1.498000000000000000e+03,1.000000000000000056e-01
1.730000000000000000e+02,-7.380000000000000000e+02,7.500000000000000000e+02,1.000000000000000056e-01
1.730000000000000000e+02,-6.040000000000000000e+02,6.120000000000000000e+02,1.000000000000000056e-01
1.730000000000000000e+02,-5.250000000000000000e+02,5.310000000000000000e+02,1.000000000000000056e-01
1.730000000000000000e+02,-5.190000000000000000e+02,5.250000000000000000e+02,1.000000000000000056e-01
1.730000000000000000e+02,-5.200000000000000000e+02,5.260000000000000000e+02,1.000000000000000056e-01
1.910000000000000000e+02,-5.200000000000000000e+02,5.230000000000000000e+02,1.000000000000000056e-01
1.910000000000000000e+02,-5.560000000000000000e+02,5.640000000000000000e+02,1.000000000000000056e-01
1.910000000000000000e+02,-5.770000000000000000e+02,5.870000000000000000e+02,1.000000000000000056e-01
1.910000000000000000e+02,-5.790000000000000000e+02,5.880000000000000000e+02,1.000000000000000056e-01
1.910000000000000000e+02,-5.810000000000000000e+02,5.860000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,-5.820000000000000000e+02,5.850000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,-6.100000000000000000e+02,6.130000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,-6.270000000000000000e+02,6.310000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,-6.240000000000000000e+02,6.330000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,-6.230000000000000000e+02,6.360000000000000000e+02,1.000000000000000056e-01
2.160000000000000000e+02,-6.210000000000000000e+02,6.360000000000000000e+02,1.000000000000000056e-01
2.160000000000000000e+02,-6.350000000000000000e+02,6.570000000000000000e+02,1.000000000000000056e-01
2.160000000000000000e+02,-6.520000000000000000e+02,6.690000000000000000e+02,1.000000000000000056e-01
2.160000000000000000e+02,-6.580000000000000000e+02,6.700000000000000000e+02,1.000000000000000056e-01
2.160000000000000000e+02,-6.580000000000000000e+02,6.690000000000000000e+02,1.000000000000000056e-01
1.400000000000000000e+02,-6.590000000000000000e+02,6.680000000000000000e+02,1.000000000000000056e-01
1.400000000000000000e+02,-5.020000000000000000e+02,5.070000000000000000e+02,1.000000000000000056e-01
1.400000000000000000e+02,-4.130000000000000000e+02,4.170000000000000000e+02,1.000000000000000056e-01
1.400000000000000000e+02,-4.030000000000000000e+02,4.110000000000000000e+02,1.000000000000000056e-01
1.400000000000000000e+02,-4.040000000000000000e+02,4.100000000000000000e+02,1.000000000000000056e-01
2.150000000000000000e+02,-4.040000000000000000e+02,4.100000000000000000e+02,1.000000000000000056e-01
2.150000000000000000e+02,-5.570000000000000000e+02,5.650000000000000000e+02,1.000000000000000056e-01
2.150000000000000000e+02,-6.410000000000000000e+02,6.570000000000000000e+02,1.000000000000000056e-01
2.150000000000000000e+02,-6.530000000000000000e+02,6.660000000000000000e+02,1.000000000000000056e-01
2.150000000000000000e+02,-6.550000000000000000e+02,6.670000000000000000e+02,1.000000000000000056e-01
9.000000000000000000e+01,-6.550000000000000000e+02,6.690000000000000000e+02,1.000000000000000056e-01
9.000000000000000000e+01,-3.980000000000000000e+02,3.770000000000000000e+02,1.000000000000000056e-01
9.000000000000000000e+01,-2.520000000000000000e+02,2.520000000000000000e+02,1.000000000000000056e-01
9.000000000000000000e+01,-2.430000000000000000e+02,2.420000000000000000e+02,1.000000000000000056e-01
9.000000000000000000e+01,-2.430000000000000000e+02,2.440000000000000000e+02,1.000000000000000056e-01
1.980000000000000000e+02,-2.410000000000000000e+02,2.450000000000000000e+02,1.000000000000000056e-01
1.980000000000000000e+02,-4.610000000000000000e+02,4.730000000000000000e+02,1.000000000000000056e-01
1.980000000000000000e+02,-5.860000000000000000e+02,5.950000000000000000e+02,1.000000000000000056e-01
1.980000000000000000e+02,-5.980000000000000000e+02,6.000000000000000000e+02,1.000000000000000056e-01
1.980000000000000000e+02,-6.010000000000000000e+02,6.020000000000000000e+02,1.000000000000000056e-01
1.800000000000000000e+01,-5.990000000000000000e+02,6.040000000000000000e+02,1.000000000000000056e-01
1.800000000000000000e+01,-2.130000000000000000e+02,2.070000000000000000e+02,1.000000000000000056e-01
1.800000000000000000e+01,-2.600000000000000000e+01,2.500000000000000000e+01,1.000000000000000056e-01
1.800000000000000000e+01,-1.800000000000000000e+01,1.800000000000000000e+01,1.000000000000000056e-01
1.800000000000000000e+01,-1.800000000000000000e+01,2.100000000000000000e+01,1.000000000000000056e-01
2.350000000000000000e+02,-1.700000000000000000e+01,2.200000000000000000e+01,1.000000000000000056e-01
2.350000000000000000e+02,-4.540000000000000000e+02,4.660000000000000000e+02,1.000000000000000056e-01
2.350000000000000000e+02,-6.900000000000000000e+02,7.070000000000000000e+02,1.000000000000000056e-01
2.350000000000000000e+02,-7.200000000000000000e+02,7.330000000000000000e+02,1.000000000000000056e-01
2.350000000000000000e+02,-7.250000000000000000e+02,7.340000000000000000e+02,1.000000000000000056e-01
7.700000000000000000e+01,-7.290000000000000000e+02,7.330000000000000000e+02,1.000000000000000056e-01
7.700000000000000000e+01,-3.960000000000000000e+02,3.710000000000000000e+02,1.000000000000000056e-01
7.700000000000000000e+01,-2.130000000000000000e+02,2.140000000000000000e+02,1.000000000000000056e-01
7.700000000000000000e+01,-2.000000000000000000e+02,2.060000000000000000e+02,1.000000000000000056e-01
7.700000000000000000e+01,-2.000000000000000000e+02,2.010000000000000000e+02,1.000000000000000056e-01
3.200000000000000000e+01,-2.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000056e-01
3.200000000000000000e+01,-1.050000000000000000e+02,1.060000000000000000e+02,1.000000000000000056e-01
3.200000000000000000e+01,-6.400000000000000000e+01,6.600000000000000000e+01,1.000000000000000056e-01
3.200000000000000000e+01,-6.100000000000000000e+01,6.300000000000000000e+01,1.000000000000000056e-01
3.200000000000000000e+01,-6.200000000000000000e+01,6.300000000000000000e+01,1.000000000000000056e-01
1.590000000000000000e+02,-6.200000000000000000e+01,6.500000000000000000e+01,1.000000000000000056e-01
1.590000000000000000e+02,-3.210000000000000000e+02,3.330000000000000000e+02,1.000000000000000056e-01
1.590000000000000000e+02,-4.540000000000000000e+02,4.650000000000000000e+02,1.000000000000000056e-01
1.590000000000000000e+02,-4.670000000000000000e+02,4.730000000000000000e+02,1.000000000000000056e-01
1.590000000000000000e+02,-4.700000000000000000e+02,4.710000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,-4.700000000000000000e+02,4.710000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,-5.660000000000000000e+02,5.660000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,-6.200000000000000000e+02,6.280000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,-6.220000000000000000e+02,6.370000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,-6.220000000000000000e+02,6.370000000000000000e+02,1.000000000000000056e-01
2.500000000000000000e+02,-6.220000000000000000e+02,6.380000000000000000e+02,1.000000000000000056e-01
2.500000000000000000e+02,-7.090000000000000000e+02,7.240000000000000000e+02,1.000000000000000056e-01
2.500000000000000000e+02,-7.670000000000000000e+02,7.780000000000000000e+02,1.000000000000000056e-01
2.500000000000000000e+02,-7.720000000000000000e+02,7.860000000000000000e+02,1.000000000000000056e-01
2.500000000000000000e+02,-7.750000000000000000e+02,7.860000000000000000e+02,1.000000000000000056e-01
1.710000000000000000e+02,-7.780000000000000000e+02,7.880000000000000000e+02,1.000000000000000056e-01
1.710000000000000000e+02,-6.150000000000000000e+02,5.310000000000000000e+02,1.000000000000000056e-01
1.710000000000000000e+02,-5.200000000000000000e+02,5.230000000000000000e+02,1.000000000000000056e-01
1.710000000000000000e+02,-5.110000000000000000e+02,5.160000000000000000e+02,1.000000000000000056e-01
1.710000000000000000e+02,-5.130000000000000000e+02,5.160000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,-5.110000000000000000e+02,5.170000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,-5.830000000000000000e+02,5.830000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,-6.230000000000000000e+02,6.300000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,-6.230000000000000000e+02,6.360000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,-6.240000000000000000e+02,6.370000000000000000e+02,1.000000000000000056e-01
1.710000000000000000e+02,-6.240000000000000000e+02,6.350000000000000000e+02,1.000000000000000056e-01
1.710000000000000000e+02,-5.530000000000000000e+02,5.620000000000000000e+02,1.000000000000000056e-01
1.710000000000000000e+02,-5.120000000000000000e+02,5.180000000000000000e+02,1.000000000000000056e-01
1.710000000000000000e+02,-5.100000000000000000e+02,5.150000000000000000e+02,1.000000000000000056e-01
1.710000000000000000e+02,-5.110000000000000000e+02,5.160000000000000000e+02,1.000000000000000056e-01
1.890000000000000000e+02,-5.110000000000000000e+02,5.170000000000000000e+02,1.000000000000000056e-01
1.890000000000000000e+02,-5.490000000000000000e+02,5.550000000000000000e+02,1.000000000000000056e-01
1.890000000000000000e+02,-5.710000000000000000e+02,5.770000000000000000e+02,1.000000000000000056e-01
1.890000000000000000e+02,-5.710000000000000000e+02,5.800000000000000000e+02,1.000000000000000056e-01
1.890000000000000000e+02,-5.730000000000000000e+02,5.820000000000000000e+02,1.000000000000000056e-01
2.370000000000000000e+02,-5.750000000000000000e+02,5.800000000000000000e+02,1.000000000000000056e-01
2.370000000000000000e+02,-6.660000000000000000e+02,6.690000000000000000e+02,1.000000000000000056e-01
2.370000000000000000e+02,-7.260000000000000000e+02,7.260000000000000000e+02,1.000000000000000056e-01
2.370000000000000000e+02,-7.340000000000000000e+02,7.380000000000000000e+02,1.000000000000000056e-01
2.370000000000000000e+02,-7.360000000000000000e+02,7.430000000000000000e+02,1.000000000000000056e-01
1.500000000000000000e+01,-7.350000000000000000e+02,7.440000000000000000e+02,1.000000000000000056e-01
1.500000000000000000e+01,-2.630000000000000000e+02,2.550000000000000000e+02,1.000000000000000056e-01
1.500000000000000000e+01,-2.000000000000000000e+01,2.200000000000000000e+01,1.000000000000000056e-01
1.500000000000000000e+01,-8.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000056e-01
1.500000000000000000e+01,-9.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000056e-01
2.470000000000000000e+02,-8.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000056e-01
2.470000000000000000e+02,-4.740000000000000000e+02,4.810000000000000000e+02,1.000000000000000056e-01
2.470000000000000000e+02,-7.370000000000000000e+02,7.490000000000000000e+02,1.000000000000000056e-01
2.470000000000000000e+02,-7.660000000000000000e+02,7.740000000000000000e+02,1.000000000000000056e-01
2.470000000000000000e+02,-7.700000000000000000e+02,7.780000000000000000e+02,1.000000000000000056e-01
1.670000000000000000e+02,-7.710000000000000000e+02,7.800000000000000000e+02,1.000000000000000056e-01
1.670000000000000000e+02,-6.100000000000000000e+02,6.080000000000000000e+02,1.000000000000000056e-01
1.670000000000000000e+02,-5.090000000000000000e+02,5.080000000000000000e+02,1.000000000000000056e-01
1.670000000000000000e+02,-4.990000000000000000e+02,5.020000000000000000e+02,1.000000000000000056e-01
1.670000000000000000e+02,-5.010000000000000000e+02,5.030000000000000000e+02,1.000000000000000056e-01
1.180000000000000000e+02,-5.010000000000000000e+02,5.010000000000000000e+02,1.000000000000000056e-01
1.180000000000000000e+02,-3.960000000000000000e+02,3.960000000000000000e+02,1.000000000000000056e-01
1.180000000000000000e+02,-3.410000000000000000e+02,3.400000000000000000e+02,1.000000000000000056e-01
1.180000000000000000e+02,-3.360000000000000000e+02,3.370000000000000000e+02,1.000000000000000056e-01
1.180000000000000000e+02,-3.360000000000000000e+02,3.360000000000000000e+02,1.000000000000000056e-01
1.890000000000000000e+02,-3.360000000000000000e+02,3.360000000000000000e+02,1.000000000000000056e-01
1.890000000000000000e+02,-4.810000000000000000e+02,4.880000000000000000e+02,1.000000000000000056e-01
1.890000000000000000e+02,-5.630000000000000000e+02,5.710000000000000000e+02,1.000000000000000056e-01
1.890000000000000000e+02,-5.730000000000000000e+02,5.780000000000000000e+02,1.000000000000000056e-01
1.890000000000000000e+02,-5.750000000000000000e+02,5.790000000000000000e+02,1.000000000000000056e-01
1.970000000000000000e+02,-1.150000000000000000e+03,1.155000000000000000e+03,1.000000000000000056e-01
1.970000000000000000e+02,-5.920000000000000000e+02,5.960000000000000000e+02,1.000000000000000056e-01
1.970000000000000000e+02,-6.030000000000000000e+02,6.010000000000000000e+02,1.000000000000000056e-01
1.970000000000000000e+02,-6.010000000000000000e+02,6.000000000000000000e+02,1.000000000000000056e-01
1.970000000000000000e+02,-5.990000000000000000e+02,6.000000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,-6.000000000000000000e+02,6.000000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,-6.160000000000000000e+02,6.210000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,-6.250000000000000000e+02,6.360000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,-6.230000000000000000e+02,6.390000000000000000e+02,1.000000000000000056e-01
2.050000000000000000e+02,-6.230000000000000000e+02,6.400000000000000000e+02,1.000000000000000056e-01
7.500000000000000000e+01,-6.240000000000000000e+02,6.400000000000000000e+02,1.000000000000000056e-01
7.500000000000000000e+01,-3.530000000000000000e+02,3.420000000000000000e+02,1.000000000000000056e-01
7.500000000000000000e+01,-2.070000000000000000e+02,2.070000000000000000e+02,1.000000000000000056e-01
7.500000000000000000e+01,-2.000000000000000000e+02,2.000000000000000000e+02,1.000000000000000056e-01
7.500000000000000000e+01,-1.990000000000000000e+02,2.000000000000000000e+02,1.000000000000000056e-01
